,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
337,MoscowPatroon,2023-03-03 21:58:27+00:00,0,Twitter for Android,Yhoo ha.a groove ya makgowa yona it's a big noo hakeso borehe jwalo,0,0,71.0
338,AquariusThangs,2023-03-03 21:54:29+00:00,0,Twitter for iPhone,@Nono82043141 Yhoo 😭😭 my girl has suffered on these streets I swear!,0,0,105.0
339,LeslyJohn7,2023-03-03 21:53:54+00:00,4,Twitter for Android,Yhoo💔💔💔 #BBTitans,0,5,691.0
340,MzuzwanaYamkela,2023-03-03 21:49:09+00:00,20,Twitter for Android,Oli you can't wait to put Thabana up on save and replace 🤣🤣🤣🤣🤣 yhoo #BBTitans win hoh first 😤😤😤😤,0,2,1848.0
341,WilfredAnsi,2023-03-03 21:46:50+00:00,1,Twitter for iPhone,"Yhoo I can’t with these kids mehn!, y’all need to grow tf up fr😭😭😂. It ain’t Disney 😂",0,0,47.0
342,malhilhi_s,2023-03-03 21:44:54+00:00,0,Twitter Web App,Yhoo Juicy mntase you don't know anything,0,0,122.0
343,itsmutie,2023-03-03 21:40:10+00:00,43,Twitter for Android,Juicy Jay to Olivia: I feel in this house individually we are the biggest threat in the house 🤣🤣🤣🤣yhoo! Shame 🤣🤣 emotions are high 🤣🤣🤣 #BBTitans,4,5,2922.0
344,thedimahlatsi7,2023-03-03 21:37:13+00:00,1,Twitter for Android,@nc_rikhotso2 @hlaoivan Ga ware o straight yhoo,0,0,64.0
345,mafuzam,2023-03-03 21:24:29+00:00,0,Twitter for Android,@TerryPheto Yhoo 😁,0,0,244.0
346,LesThando,2023-03-03 21:23:51+00:00,1,Twitter for iPhone,@Iam_sistabibi @Mathlodi9 @missy_mistie Yhoo! Ha! You guys think we always want to drag these housemates🙄 I am talking about how Yemi got to bottom 3,0,0,76.0
347,Okuhle_Mavuso,2023-03-03 21:22:39+00:00,0,Twitter for iPhone,Umuzwe athi: One thing about me?? I’m in my ‘take my man back era’” yhoo basadi bafuthu🙌🏽👏🏽,0,0,73.0
348,Zitha28519477,2023-03-03 21:20:11+00:00,4,Twitter for Android,"@Jojo_Ntsoane Yhoo how old are you? 

Embarrassing yourself brother 🤷🏽‍♂️

Did you have a cold 1 ?? https://t.co/uVlEAQFAns",0,1,231.0
349,Ndinelago28,2023-03-03 21:19:32+00:00,0,Twitter for Android,@MagwaiJudy @britikoplease Yhoo his fan are very toxic,0,0,88.0
350,tomzanaNthane,2023-03-03 21:14:10+00:00,1,Twitter for Android,"@ThandekaMrd Ba mbora yhoo, is Friday they should be doing something 😩",0,1,71.0
351,ayahbongz,2023-03-03 21:07:38+00:00,1,Twitter for iPhone,yhoo 😭😭😭😭😭😭😭😭,0,1,628.0
352,TruthPill8,2023-03-03 21:06:40+00:00,4,Twitter for Android,"@PATRICIAMASHAL3 @eNCA @Checkpoint_eNCA @BBCBreaking @CNN @cnnbrk @Alice20672399 @carteblanchetv @CyrilRamaphosa Government not saying nothing, ANC is like hae existe, media is quiet too, NGOs dia idaftisa, yhoo, askies ngwaneso.",0,1,242.0
353,nmstan25,2023-03-03 20:59:49+00:00,23,Twitter for Android,"Nelisa is literally just like me, I don't like eating. I literally eat one proper meal per day yhoo I need to change 

#BBTitans    #NelisaMsila",6,0,974.0
354,Tsholof62769634,2023-03-03 20:59:26+00:00,0,Twitter for Android,@JoyceRamonti23 Say  that again yhoo😭,0,0,48.0
355,DakaloConfiden1,2023-03-03 20:56:09+00:00,2,Twitter for Android,"They brought pictures? Yhoo Ipeleng will rant this night. I'm going to sleep abeg 
#BBTitans",1,0,716.0
356,Prettienesss,2023-03-03 20:54:56+00:00,1,Twitter for Android,@malhilhi_s Yhoo my baby bethuna its okay we got him im trying to detach kwamna ndibuye ndimkhumbule ndithi mandibukele kodwa Juicy🤧🥺,0,1,36.0
357,Ms_Joyceey,2023-03-03 20:53:19+00:00,1,Twitter for iPhone,@kanagaforce1 The other blocks yhoo 🤣🤣🤣,0,0,553.0
358,Lebogan76758349,2023-03-03 20:52:08+00:00,0,Twitter for Android,@TXulaba @lone_molefe Yhoo the lyrics on mpho's latest insta story says it all,0,0,226.0
359,tsundzumahisa,2023-03-03 20:49:29+00:00,13,Twitter for Android,"Can't believe she finished that piece of chicken in one bite yhoo haowa😂😂😂

#BBTitans https://t.co/XKlkNwCBnt",0,12,1649.0
360,Libra_IdriGoe,2023-03-03 20:45:23+00:00,0,Twitter for Android,"@shishe_pikin @kanagaforce1 I wasn't even on any space yesterday, why am I being attacked? Get your facts right yhoo",0,1,29.0
361,mhanayarema,2023-03-03 20:41:05+00:00,1,Twitter for iPhone,Yhoo mhaneeee😭😭,0,2,250.0
362,el_shup,2023-03-03 20:35:20+00:00,0,Twitter for iPhone,@VusiMzobe Yhoo hai shame ugqoka kabi😭 like not kabi but cha,0,0,472.0
363,Senzwa_,2023-03-03 20:34:49+00:00,0,Twitter for iPhone,Andinxanwe yhoo,0,0,227.0
364,_collenjohnson,2023-03-03 20:33:44+00:00,0,Twitter for iPhone,"“Othuswa ke bosweu”
Yhoo mar mafifi anale jealous 😭🤧",0,0,24.0
365,OslinaM,2023-03-03 20:33:32+00:00,0,Twitter Web App,"@SmangeleThaman Arena kgetho Waka we have to start from scratch, taba yago hloka hairline lenna ya mbhora yhoo okare re matsunyane",0,1,32.0
366,gibbs_mk,2023-03-03 20:33:20+00:00,0,Twitter for Android,@mmodiba10 Yhoo #BreakingNews,0,0,1440.0
367,Evelyn09795965,2023-03-03 20:33:11+00:00,2,Twitter for Android,Why Mphopho yena a itlogelets hela yalo hore Themba a mofe ngwana bathong so fast aitse baby mama ukhona 😂ka 2 kids ai ona lebetse eng yhoo😂 take time to know him /her  #ThembaMyInkedWorld,0,0,585.0
368,Dee8720,2023-03-03 20:31:52+00:00,0,Twitter for Android,@JasentarK Yhoo aiii😂😂😂,0,0,29.0
369,Dintle_ZAR,2023-03-03 20:28:41+00:00,1,Twitter for iPhone,"@broccoli_kim Yhoo, I’m so hurt shame 😂 and ke khathetse! 🥲",0,0,11.0
370,TshegoItu1,2023-03-03 20:26:01+00:00,10,Twitter for Android,@MartinMmako I think he's your brother yhoo !😭,0,1,3002.0
371,nmstan25,2023-03-03 20:25:35+00:00,5,Twitter for Android,@mkymaria8 Yhoo yhoo 😭🤣 https://t.co/O4zqQwSJJg,0,0,217.0
372,relesh19,2023-03-03 20:16:41+00:00,0,Twitter for iPhone,Yhoo hai,0,0,97.0
373,4bK2fJ74yhooQZK,2023-03-03 20:15:57+00:00,2,Twitter Web App,"@cheng_jeng @carl_lin_tw 我家祖籍就是詔安，我父親那一輩人叫母親作""姨阿""。",0,0,17.0
374,4bK2fJ74yhooQZK,2023-03-03 20:10:04+00:00,2,Twitter Web App,"@cheng_jeng @carl_lin_tw 福建、廣東也有許多人稱呼母親為「姨阿」。具體而言，泉州為「阿母/母阿文化圈」，潮州為「阿姨/姨阿文化圈」，客家地區為「阿姆 (a-me) 文化圈」。漳州比較複雜，沿海一帶屬於「阿母/母阿文化圈」，靠近潮州的雲霄、詔安、東山一帶屬於「阿姨/姨阿文化圈」
https://t.co/dmVdonS3RC",0,3,79.0
375,Lebogan76758349,2023-03-03 20:09:13+00:00,1,Twitter for Android,@Nokulun66188298 I really want her to move on yhoo,0,0,38.0
376,PhumieeM,2023-03-03 20:06:51+00:00,3,Twitter for Android,"Yhoo this hot water bottle is heaven sent.
Must start documenting this journey I'm about to embark on. Yeeeyi ngoba endometriosis ain't a joke!",0,2,318.0
377,Inaathiiii,2023-03-03 20:05:59+00:00,1,Twitter for Android,They took a video of Sni while bona bese motweni yhoo hayi ✋🏾 also why did i come across it on TikTok,0,0,152.0
378,Riri_jayy,2023-03-03 20:04:24+00:00,0,Twitter for Android,@CliffShiko Yhoo,0,0,29.0
379,tseepati,2023-03-03 19:56:37+00:00,0,Twitter for iPhone,Yhoo wa mbora nna at this point cause why 🙆🏽‍♀️,0,1,395.0
380,__remofiloe,2023-03-03 19:56:24+00:00,1,Twitter for iPhone,@Nolu_uthando Like wtf? Yho ae yazin yhoo🕳️🚶🏽‍♀️,0,1,34.0
381,Maki_Mihlali,2023-03-03 19:55:51+00:00,15,Twitter for Android,"#BBTitans
#JuicyJay𓃵 

Juicy is so scared and he is making me worse now yhoo hai guys I don't know https://t.co/j1wTusEZbX",2,1,2587.0
382,NaduwaM,2023-03-03 19:53:56+00:00,3,Twitter for Android,"Yhoo why am I still laughing 😂😂
The way she moved
Lmao
#BBTitans
#NelisaMsila",1,0,479.0
383,p5yhoo,2023-03-03 19:53:44+00:00,0,Twitter for Android,@Stake Truee story..,0,0,2.0
384,venamabuyie,2023-03-03 19:53:04+00:00,1,Twitter Web App,@SabtourmaniacZA Yhoo mfe2 💔💔💔,0,0,1013.0
385,botlee_china,2023-03-03 19:52:42+00:00,7,Twitter for iPhone,"justice for me, yhoo keleng kesa bone mothwaka💔",0,0,186.0
386,SCALO91,2023-03-03 19:51:30+00:00,2,Twitter for Android,"@Shimehh66 Dlamini had 2 assists ,, for once say smthng positive yhoo",0,1,35.0
387,malhilhi_s,2023-03-03 19:45:59+00:00,1,Twitter Web App,"He feels it sana, yhoo Siya mntase💔😭😭😭",0,2,229.0
388,LIFEVOGUE_,2023-03-03 19:45:34+00:00,0,Twitter for iPhone,“Yhoo cunner”😂😂 akho phrase indibulala njenga le,0,0,10.0
389,sinoncapayi,2023-03-03 19:45:24+00:00,5,Twitter for Android,Yhoo he's really feeling it nina 💔,0,2,939.0
390,Its_KelsyTee,2023-03-03 19:44:10+00:00,0,Twitter for Android,I believe in my hot water bottle so much yhoo😂,0,0,32.0
391,sanko_malindi,2023-03-03 19:43:24+00:00,0,Twitter for Android,@MSENTIFICATI9N @orlandopirates @Moroka_Swallows Yhoo high ball are always scary,0,1,145.0
392,SmangeleThaman,2023-03-03 19:42:55+00:00,0,Twitter for Android,"@OslinaM M joining u soon just nou aksobe shoo yhoo taba yao tlhoka hairline gae ntshware pila nxn,n ak rate shorthair sheem but akna choice😒😒",0,1,44.0
393,VigorousBeing_,2023-03-03 19:39:43+00:00,15,Twitter for iPhone,Juicy is mad scared yhoo I really pray he survives🥺😭 God abeg!!!#BBTitans,0,1,737.0
394,Keunicah,2023-03-03 19:34:24+00:00,0,Twitter for iPhone,Yhoo Nkasekgone 🤣🤣🤣🤣🤦‍♀️🫣,0,0,9.0
395,BonzaiWodumo,2023-03-03 19:31:36+00:00,1,Twitter for Android,@Mfoka_Jobe @ramalokot Hell you are the same thing jobe you accuses others of being.or is it you write without knowing what you stand for.whatever you wrote on this tweet reflects 100% back to you.yhoo i never knew ukuthi usisilima kanje🤣🤣🤣,0,0,90.0
396,Inaathiiii,2023-03-03 19:31:30+00:00,0,Twitter for Android,Yhoo but ilife ka Mipimpi is so crazy hey. Leading up to the world cup wow,1,0,182.0
397,AsandaMgijima,2023-03-03 19:30:42+00:00,1,Twitter for Android,@IRudzani Put it on your ticket and no goals yhoo ha.a,0,1,82.0
398,Tsholof62769634,2023-03-03 19:30:37+00:00,0,Twitter for Android,@TemoMatome @Sinenhl08263687 😂😂😭😭😭 we have suffered yhoo!!,0,1,33.0
399,Tsholofelo_Eliz,2023-03-03 19:28:17+00:00,0,Twitter for iPhone,@Unofficial_Hlaz Yhoo I hate it here 🥲,0,1,26.0
400,AyandaFelemZA,2023-03-03 19:26:43+00:00,0,Twitter for Android,@Maka_Olona Yhoo ha.a😂😂,0,0,12.0
401,vinnieLadyvee,2023-03-03 19:24:45+00:00,0,Twitter for Android,@Siy29040884 @Uber @UberEats It is really frustrating yhoo...i ask myself everyday ii get into an uber why didn't I just take a taxi....mxxxxxm,0,1,92.0
402,melosokhulu,2023-03-03 19:23:29+00:00,1,Twitter for Android,@AfricaFactsZone Yhoo 😂🤣🤣😭😭,0,0,137.0
403,achums95,2023-03-03 19:22:27+00:00,1,Twitter for Android,@KingmanMavona Too much yhoo😂,0,1,7.0
404,sgqha,2023-03-03 19:17:31+00:00,1,Twitter for Android,@MichuEmenalo @Mlu__N2 He should just quit nje. Yhoo. 😂 😂 😂 😂,0,2,222.0
405,__zino,2023-03-03 19:16:59+00:00,0,Twitter for iPhone,@__Zazzle Yhoo i melt all the time,0,1,255.0
406,__zino,2023-03-03 19:16:19+00:00,0,Twitter for iPhone,@Mz_florashaw Yhoo,0,1,326.0
407,Inaathiiii,2023-03-03 19:16:13+00:00,0,Twitter for Android,I honestly think otherside is her best song yhoo https://t.co/iXpoy3mwx1,0,0,106.0
408,Snel3thu,2023-03-03 19:15:45+00:00,0,Twitter for Android,@FakuThahla Yhoo 😂😂😂,0,1,37.0
409,_missndlela,2023-03-03 19:15:33+00:00,1,Twitter for iPhone,"@Fanele_Ndaba FACT!!!!!! yhoo so wish for oomf to see this tweet, Karma is real and when it happens kubengathi uloyiwe!",0,0,30.0
410,Mpumeh27,2023-03-03 19:15:23+00:00,0,Twitter for iPhone,@jikamkhonto @temakhosie Yhoo I’m glad cos ayi engathi siHlukumezema sodwa 🥺,0,0,189.0
411,Bokang18838654,2023-03-03 19:15:07+00:00,1,Twitter for Android,@MbazimaThomason Sabelo we Rent yhoo.. https://t.co/1cbfqjYKhi,0,0,454.0
412,user_me123,2023-03-03 19:13:21+00:00,0,Twitter for Android,@MyNameIsNanah @BigBroAfrica He's so beautiful yhoo,0,1,9.0
413,Jowie_RSA,2023-03-03 19:12:14+00:00,0,Twitter for Android,Will I be able to sleep after the finale 🤦‍♀️ul never ever see me again in a club or places like that yhoo😭#DiepCityMzansi imagine dying for dintwa tsadi club owner and zamazama. Welele😱,0,0,406.0
414,Smaangele,2023-03-03 19:12:11+00:00,0,Twitter for iPhone,@Nobuhle_N 😂❤️ ukhulile yhoo,0,0,91.0
415,lalla_lash,2023-03-03 19:11:02+00:00,2,Twitter for Android,@RealXavier011 Yhoo Xavier  don't bore us please 🤣🤣🤣🤣 https://t.co/NI1RYbYWNz,1,0,1383.0
416,ZhwaneChild,2023-03-03 19:10:14+00:00,1,Twitter for Android,@Ndiee9 Yhoo hayi naye ulesbindi shem kambe etshada ngezikwerede zonke lezo ...,0,1,26.0
417,MsKerotse,2023-03-03 19:07:52+00:00,0,Twitter for Android,"@keabemodise Yhoo oska bua, nale lesea 🫠🫠",0,0,39.0
418,DRMaradonaMazwi,2023-03-03 19:07:03+00:00,3,Twitter for Android,@IRudzani Hlukanani le Egyptian league guys yhoo that league will depress you to death,0,1,89.0
419,MichelleZozo,2023-03-03 19:02:11+00:00,1,Twitter for iPhone,"Paula: Bra D what do you do for a living?
RD: I’m a hustler #RHOD yhoo ooNonku",0,0,144.0
420,BOKAMOS15865880,2023-03-03 19:01:49+00:00,3,Twitter for Android,Yhoo my heart #DiepCityMzansi https://t.co/ZQiJWfNABH,0,0,722.0
421,Lindiwe70077363,2023-03-03 18:59:17+00:00,2,Twitter for iPhone,@ZukzFranco Imagine aiii y’all are plumbers shame Yhoo😂,0,0,31.0
422,nalachims,2023-03-03 18:58:53+00:00,0,Twitter for Android,@BUBU_ZIYECH 🤣🤣🤣 yhoo Daniella did too much,0,0,153.0
423,Lungie32L,2023-03-03 18:58:41+00:00,1,Twitter for Android,@MISS_NZIE Yhoo uze wavela my love ❤️ I'm so happy to see you again,0,1,16.0
424,IamVuvu710,2023-03-03 18:55:56+00:00,13,Twitter for iPhone,Kunini ngithi yhoo😭😭😭,0,2,7241.0
425,DakaloConfiden1,2023-03-03 18:54:08+00:00,0,Twitter for Android,@beauty_mahlatse Yhoo... and Mimi saw her reaction https://t.co/tRRj5liG6f🤣🤣,0,3,96.0
426,Nonn_Mela,2023-03-03 18:52:00+00:00,0,Twitter Web App,@Gjing_superman Yhoo!,0,0,80.0
427,LwaziBatala,2023-03-03 18:51:33+00:00,1,Twitter for Android,@Ollie__Dee Yhoo hayi undigqibile yeses 😭😭😭😭🤣,0,1,28.0
428,DWumz,2023-03-03 18:51:17+00:00,2,Twitter for Android,Not coins yhoo 💀,0,0,332.0
429,ProBanele,2023-03-03 18:47:58+00:00,0,Twitter for Android,@KhathutsheloM22 Yhoo bhod,0,0,35.0
430,ProBanele,2023-03-03 18:46:46+00:00,0,Twitter for Android,@kagisho99080821 Yhoo,0,0,91.0
431,ZhwaneChild,2023-03-03 18:46:34+00:00,2,Twitter for Android,@ImVeeMk Yhoo ayi I was asking myself where are the trans men cos the women are doing the most .,0,0,293.0
432,DakaloConfiden1,2023-03-03 18:46:20+00:00,11,Twitter for Android,"Just when I was starting to ship Miraleng. Biggie you will crumble!!! Yhoo... Miracle just avoid her. Let's see🤣🤣
#BBTitans",1,2,1236.0
433,ProBanele,2023-03-03 18:45:55+00:00,0,Twitter for Android,@Knmotsemme Yhoo sies...10 steps back for my ship,0,1,39.0
434,mike_takalani,2023-03-03 18:44:40+00:00,0,Twitter for Android,@Mlu__N2 @BathembuGP Yhoo all systems out 😳,0,0,9.0
435,ReoTshepile01,2023-03-03 18:43:10+00:00,0,Twitter for Android,@Mzansimagic Yhoo😭😭,0,0,135.0
436,Bulela_,2023-03-03 18:40:55+00:00,1,Twitter for Android,@MISS_NZIE Abeva ABA Bantu yhoo,0,1,9.0
437,bala_koni,2023-03-03 18:40:54+00:00,0,Twitter for Android,@mumiyo_ Yhoo 🤣🤣 that day sha,0,0,516.0
438,lwanelersa,2023-03-03 18:40:40+00:00,0,Twitter for iPhone,Yhoo,0,1,43.0
439,Zipho_10,2023-03-03 18:40:17+00:00,0,Twitter for iPhone,🤣😂🤣 Yhoo 🙌🏿,0,0,23.0
440,Mosebjadi_Lee,2023-03-03 18:40:15+00:00,0,Twitter for Android,"Yhoo Modimo, I am so tired of staying alone 😔",0,0,37.0
441,Siibu_Mafanya,2023-03-03 18:38:54+00:00,0,Twitter for iPhone,@ApheleleJody Yhoo! Haii Andithandi 😭🤣,0,1,47.0
442,Thandi__K,2023-03-03 18:38:08+00:00,4,Twitter for iPhone,"I sent my niece money and my mom found out, she called me to tell me to get it back bc it’s too much 🤣🤣🤣

It’s how passionate she was about the whole thing and she even reminded me that I owe her 🤣 Yhoo batswadi 🚮",0,1,298.0
443,NdinguGigi,2023-03-03 18:38:07+00:00,0,Twitter for Android,And loadsheding yhoo😭😭 https://t.co/lUOoiRVUtN,0,0,131.0
444,iamvuks_m,2023-03-03 18:36:42+00:00,0,Twitter for iPhone,@Jabu_Macdonald Yhoo lol 😂 I really missed it,0,1,46.0
445,Siibu_Mafanya,2023-03-03 18:35:13+00:00,0,Twitter for iPhone,@Zamachwama_ Yhoo!😂😂,0,1,27.0
446,johny_theblessd,2023-03-03 18:32:11+00:00,0,Twitter for Android,@Bonny1gp 😂😂😂yhoo,0,0,31.0
447,Thobeka2187,2023-03-03 18:28:59+00:00,1,Twitter for Android,@ManjaroBoss Yhoo hayi phelile Lee 🤣🤣🤣,0,0,59.0
448,SimplyTulie,2023-03-03 18:24:54+00:00,0,Twitter for Android,Guys stop it yhoo this is wrong😭😭🥴,0,0,47.0
449,MatanzimaNosipo,2023-03-03 18:23:01+00:00,1,Twitter for Android,@BrendaWardle @ClaysonMonyela Yhoo!! Hayi,1,0,177.0
450,Bulela_,2023-03-03 18:21:17+00:00,0,Twitter for Android,@Mhaadahm_Vov Yhuu bayadika maaan yhoo..,0,1,9.0
451,Ashwurld001,2023-03-03 18:19:40+00:00,12,Twitter for Android,@el_kurk0_ @EndWokeness Yhoo https://t.co/ptpE9f08M3,0,0,292.0
452,SiyaHlobo,2023-03-03 18:19:04+00:00,0,Twitter for iPhone,@kwades7 Yhoo,0,0,48.0
453,__zino,2023-03-04 23:53:48+00:00,0,Twitter for iPhone,@LesegoLaone @ndeshyyyy Yhoo I’m tired,0,0,269.0
454,Unam_Sobahle,2023-03-04 23:51:04+00:00,5,Twitter for Android,"The shock on my Nelisa's face yhoo I'd faint 😭😭
#BBTitans",0,0,481.0
455,gloryotshepeng,2023-03-04 23:50:09+00:00,0,Twitter for Android,@Chaha_Nthoi Riiight???? 😭😭😭Yhoo haaa.aa,0,0,28.0
456,joanchepar19,2023-03-04 23:49:54+00:00,0,Twitter for Android,@Onyxx750 Yhoo!!,0,0,75.0
457,Nicolen64541814,2023-03-04 23:46:09+00:00,0,Twitter for Android,I can't Yhoo!😂😂😂#BBTitans,1,0,156.0
458,Onka_Itu,2023-03-04 23:33:52+00:00,1,Twitter for iPhone,Yhoo Jayvonne my oxygen🥹,0,0,321.0
459,JayJaySarps,2023-03-04 23:32:16+00:00,37,Twitter for Android,This night is too slow. Yhoo what drink sponsored the party tonight?,1,5,6238.0
460,SuzzyMorris,2023-03-04 23:29:09+00:00,6,Twitter for Android,"@SoberPanAfrika Imagine Olivia getting evicted and being asked,  who do you think evicted you? And a girl in her wig appears, yhoo nka loma Ebuka 🤣",0,3,101.0
461,LwaziBatala,2023-03-04 23:29:01+00:00,0,Twitter Web App,@ayxnda_ Yhoo 😬 I think it's time to give an ugly nigga in your dms a chance 😅😂😂,0,1,104.0
462,romina_moore,2023-03-04 23:27:41+00:00,0,Twitter for iPhone,Yhoo🤣🤣🤣 was it Marvin that told you to tell the truth? Naa what a liar,0,0,33.0
463,Smaangele,2023-03-04 23:26:50+00:00,0,Twitter for iPhone,@Candee_Leigh Yhoo ha.a pls ngathi ngingakhala njenga that time yho 😭,0,1,648.0
464,MothusiMaje,2023-03-04 23:26:03+00:00,0,Twitter for Android,@Carolinerathabe Yhoo this is very disrespectful.,0,0,11.0
465,schiggyyyyyy,2023-03-04 23:25:30+00:00,1,Twitter for iPhone,Yhoo😭,0,0,165.0
466,AneleZwane1,2023-03-04 23:19:14+00:00,3,Twitter for iPhone,@Nonzwak23316624 Yhoo Nana really failed us😭,0,0,549.0
467,DumoMelaphi,2023-03-04 23:16:54+00:00,1,Twitter for Android,@LeevhuLeaks Please and please 🙏 yhoo,0,0,93.0
468,Zee_Sog,2023-03-04 23:15:42+00:00,7,Twitter for Android,@justAyandaM Yhoo i died🤣🤣🤣🤣🤣and he went outside eyy that boy thats why the body guard doesnt trust him,0,0,458.0
469,Mkgatlhane,2023-03-04 23:07:31+00:00,1,Twitter for Android,"So ya'll say T finds K attractive.. Hmmm yhoo

#BBTitans",0,0,341.0
470,ChinnyOluchi,2023-03-04 23:06:47+00:00,0,Twitter for Android,"@Mz_florashaw I love Twitter, yhoo. She said Drug dealer 😂",0,0,88.0
471,MzuzwanaYamkela,2023-03-04 23:04:40+00:00,8,Twitter for Android,"Thabang we don't want to defend yhoo

 #BBTitans",0,1,574.0
472,pamela09225864,2023-03-04 22:58:02+00:00,3,Twitter for iPhone,Yhoo he’s up😭😭😭 #BBTitans,0,0,364.0
473,bee_bengo,2023-03-04 22:54:44+00:00,1,Twitter for iPhone,"#Khosireigns never opened any space so why are we taking this sub as it’s directed to us???? Yhoo Bawo let me sleep 😩 

#BBTitans",1,0,571.0
474,StellamarisOloh,2023-03-04 22:52:40+00:00,2,Twitter for iPhone,@donnaymens23 Never she must not do it...she must control herself Tsatsii must monitor her 💯💯if u know what dey did to Danielle on this app 😡😡yhoo,0,1,202.0
475,Neellllssss,2023-03-04 22:50:55+00:00,0,Twitter for iPhone,@donnaymens23 Yhoo tell your faves to stop meeting them for advise then. It’s not like they are the ones that go to meet them 😂,0,1,31.0
476,Pearlzeeee,2023-03-04 22:48:51+00:00,1,Twitter for Android,@Zaine_worldwide 😂😂😂😂😂Yhoo we are suffering tonight 😭,0,0,7.0
477,busisiwe_motau,2023-03-04 22:47:48+00:00,0,Twitter for Android,@meenex_p Yhoo,0,1,30.0
478,MzuzwanaYamkela,2023-03-04 22:45:07+00:00,1,Twitter for Android,"No yhoo #BBTitans
#ThabangMazibuko
JIVA THABANG",1,0,724.0
479,bee_bengo,2023-03-04 22:44:16+00:00,0,Twitter for iPhone,@sleekjane02 Yhoo it’s a big issue for me shame 😩,0,1,35.0
480,ramseymfengu,2023-03-04 22:42:51+00:00,0,Twitter for Android,"@Namza43181323 Yhoo uyandoyikisa mahn hyoo😭😭 athi she'll be screwed and I noticed ngala day bebengathethi oko belele imin yonke, kshuthi she's not comfortable with spending too much time with others",0,1,35.0
481,whodeylaffwitU,2023-03-04 22:41:00+00:00,0,Twitter for iPhone,May God come through for us yhoo 😂,0,0,145.0
482,MbazimaThomason,2023-03-04 22:39:25+00:00,21,Twitter Web App,yhoo i am wild awakw. dololo vurhongo,0,3,10237.0
483,Aphindi28448818,2023-03-04 22:35:50+00:00,2,Twitter Web App,I hope yhoo every Sundays are for Thabang and question,1,0,124.0
484,Kiddy_Katz,2023-03-04 22:35:34+00:00,0,Twitter for Android,@prisca_karabo Yhoo 😭✋🏾,0,0,42.0
485,Esther53942962,2023-03-04 22:30:39+00:00,8,Twitter for Android,@Mbalien82871974 And still nominate her🤣🤣🤣🤣🤣 yhoo,0,0,1119.0
486,MzuzwanaYamkela,2023-03-04 22:29:05+00:00,26,Twitter for Android,"Yeye what's stopping you form nominating Thabana becouse you obsessed now put them up back to back, I see when you did once it was not enough yhoo 

#BBTitans
#ThabangMazibuko
JIVA THABANG",8,1,983.0
487,krashiey,2023-03-04 22:26:18+00:00,7,Twitter for Android,Khosi be like I'm not going anywhere😊 yhoo I love the confidence she has #BBTitans #KhosiTwala𓃵,2,0,622.0
488,Zama_rsa,2023-03-04 22:26:15+00:00,0,Twitter for iPhone,@anelisa_lhinky Handlers this year yhoo 😂😂,0,1,22.0
489,AsandaBhenya,2023-03-04 22:21:49+00:00,5,Twitter for iPhone,"Khosi to Yemi Cregx ""People in this house borrow wigs to Olivia and she doesn't think twice, yhoo the same people who put her up, borrows wigs"" 😂😂😂😂😂 #Khosicle #KhosiTwala𓃵 #BBTitans",0,0,725.0
490,Sisvee11,2023-03-04 22:20:12+00:00,9,Twitter for Android,Heee yhoo 🤭🤭🔥🔥😍 #BBTitans #Kanatsii,2,0,1227.0
491,Onka_Itu,2023-03-04 22:19:30+00:00,0,Twitter for iPhone,@sinoncapayi Yhoo😭😭😭😭,0,0,47.0
492,AlendeMarian,2023-03-04 22:18:13+00:00,0,Twitter for Android,@LesegoLaone 😭😭😭yhoo,0,0,83.0
493,busisiwe_motau,2023-03-04 22:14:30+00:00,0,Twitter for Android,@sharonHumphry Yhoo,0,0,20.0
494,tomzanaNthane,2023-03-04 22:13:41+00:00,4,Twitter for Android,Yhoo Juicy that's a lot of powder 😂😂#BBTitans,0,3,841.0
495,DWumz,2023-03-04 22:09:00+00:00,1,Twitter for Android,@fisayomiiii It's even very legal in SA. At this point everything is just funny yhoo 💀,0,1,301.0
496,Mphiza7,2023-03-04 22:08:37+00:00,9,Twitter for iPhone,Blaq boi’s game is so whack😂😂😂😂😂 yhoo how did he manage to get Blue  #BBTitans,0,1,727.0
497,damieAidexx,2023-03-04 22:06:00+00:00,1,Twitter for Android,"@laraspice What  is this 😂😭
My team mates yhoo

DANCE LIKE BLUE AIVA
#BlueAiva 
#BBTitans",0,0,354.0
498,Turvy96916984,2023-03-04 22:05:33+00:00,4,Twitter for Android,@RealKhosiTwala Can't love my handler less. 🤣🤣🤣🤣🤣🤣🤣. We are tired Yhoo,0,0,147.0
499,nmstan25,2023-03-04 22:05:04+00:00,2,Twitter for Android,"When did Miracle and Ipeleng become a thing? Did he get on one knee to propose? Is it a business transaction? What happens to Lukay? Yhoo man

GROOVE WITH NELISA 
KEEPING UP WITH NELISA
#BBTitans #NelisaMsila",0,1,739.0
500,MelaniAnele,2023-03-04 22:02:50+00:00,0,Twitter for Android,@AmafinaO Yhoo they are  so drunk 😅,0,1,217.0
501,KanyoKngwendu,2023-03-04 22:00:43+00:00,0,Twitter for Android,@LihleM__ Yhoo hay ke ngok,0,1,33.0
502,Phxwe__,2023-03-04 22:00:26+00:00,0,Twitter for iPhone,Yhoo nizizinja!! @Eskom_SA,0,0,28.0
