,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
207,BluHrvstDigital,2023-03-02 23:57:27+00:00,0,Blue Harvest Digital,"From StockheadComAu "" Mooners and Shakers: Crypto-friendly bank Silvergate looks shaky as Coinbase and others turn backs; Bitcoin doesn???t care "" published 3/3/2023 $BTC $EOS #China #Crypto #Strategy 
https://t.co/CFOPLOLuOX",0,0,28.0
208,CriptoPasion,2023-03-02 23:57:26+00:00,0,CriptoPasion Twitter posts,El presidente de la SEC emite una advertencia grave para los intercambios de cifrado - https://t.co/U3gFZQz9HJ #cryptocurrencies #criptomonedas #bitcoin #btc https://t.co/keGzcGXZyW,0,0,45.0
209,ajuniorjunior1,2023-03-02 23:57:24+00:00,0,Twitter for iPhone,@Tiagogreis #bitcoin,0,0,297.0
210,csholna,2023-03-02 23:57:21+00:00,0,Twitter for Android,@daniel_dev9 @RMSLucasRubio Libertários não defendem o uso do Bitcoin como investimento mas sim que cada um faça com o seu dinheiro o que quiser.,0,1,78.0
211,MysteriousPain2,2023-03-02 23:57:19+00:00,6,Twitter Web App,"Dark Art #118
People who live in the mountains .
0.058 #ETH 
#NFTCommunity #NFTs #nftart #nftcollectors #OpenSeaNFT #cryptocurrency #art #cryptoart #ETH #bitcoin #NFTdrop #Metaverse https://t.co/A8Z9MO97xn https://t.co/MHSgIsbEiB",0,0,27.0
212,cryptoclickio,2023-03-02 23:57:18+00:00,0,Make (formerly Integromat),🔥 ADABUSDPERP SHORT❓ Check the post https://t.co/ZgqwBkqfwB #bitcoin @tradingview #crypto $btc #btc,0,0,41.0
213,AnishnaabeMakwa,2023-03-02 23:57:17+00:00,1,Twitter for iPhone,"@AbstractEqual @MartyBent I’ll make it clear as day :

I wouldn’t have given the government a damn ounce of gold.

And as far as Bitcoin goes, the concept is interesting, but until we get verification that Nakamoto wasn’t a three-letter guy / agency, like Facebook and most of Elon’s stuff, I’m good.",0,1,5.0
214,LetsTrekSpain,2023-03-02 23:57:17+00:00,0,Twitter Web App,"@DataFinnovation Bitcoin will fix this by moving us away from fiat curren.... no, wait... what?",0,0,87.0
215,thetokenist,2023-03-02 23:57:14+00:00,0,Twitter Web App,@c_equals is aimed at building tools to improve the efficacy and accessibility of Bitcoin’s #LighningNetwork. ⚡️,0,1,73.0
216,thanameiszeke,2023-03-02 23:57:12+00:00,0,Twitter for iPhone,Buy Bitcoin 🫡,0,0,34.0
217,1min_bitcoin,2023-03-02 23:57:09+00:00,18,Twitter for Android,@Hangang_River_ @popolobitcoin @with_blockmedia MZ세대와 꽤나 잘 어울리는 아줌마!,0,1,180.0
218,misucsgoyt,2023-03-02 23:57:05+00:00,49,Twitter Web App,"⚡️ $50 #LTC  GIVEAWAY!

➡️ Follow, Like, RT
➡️ Comment
🔗 https://t.co/ZQNBXmpXqe
https://t.co/4CuGPGp4Rv
(proof)

ENDS in 4 Days, Best of Luck! 🍀

#bitcoin #btcgiveaways #giveaways #giveaway https://t.co/EU77THG9nh",50,57,1282.0
219,WasPraxis,2023-03-02 23:57:05+00:00,0,Twitter for Android,@__DotKom #bitcoin turned out well,0,0,129.0
220,trydiba,2023-03-02 23:57:02+00:00,1,Twitter for iPhone,"@Xatarrer @Harrythehorse8 @btctams09 Our UDAs r attached to UTXOs, which is l1 of the Bitcoin protocol. We are more than happy to have a call with you or give you access to our closed beta testing to show you around",0,1,14.0
221,mikemetzer3,2023-03-02 23:57:02+00:00,1,Twitter for iPhone,@WifeyAlpha He’s saying he was wrong and bitcoin is about to go to 100k by next week,0,4,319.0
222,StackerNewsFeed,2023-03-02 23:56:52+00:00,0,Zapier.com,"Bitcoin challenge for tanzania🇹🇿⚡️🇹🇿

Comments: https://t.co/rluVhOPbjo
Link: 

#StackerNews is like Hacker News but it pays you #bitcoin",1,0,49.0
223,Cryptomaasterr,2023-03-02 23:56:51+00:00,0,Twitter Web App,"Follow @TiTiProtocol👇
The First-ever Use-To-Earn #Decentralized #Stablecoin Protocol
#DeFi  #BUSD #SEC #Bitcoin #Crypto #Paxos",0,0,19.0
224,bitcoin_clown,2023-03-02 23:56:48+00:00,3,Twitter Web App,"@AnessKT OK ... I was thinking around 60k, let's see 🧡🚀",0,2,581.0
225,stevebackman_1,2023-03-02 23:56:47+00:00,2,Twitter for iPhone,@MarvinQuerfurth @diesdasmila Ja und nicht zu vergessen der angekündigte bitcoin hahahaha,0,2,81.0
226,col_again,2023-03-02 23:56:43+00:00,1,Twitter Web App,"Advice to bots:  At least make a pinned tweet that looks like it was written by a human.
And to the accounts with a beautiful busty avi, don't only do tweets about selling us bitcoin.",0,0,50.0
227,pedro_trade,2023-03-02 23:56:43+00:00,1,Twitter Web App,"$FUBO BUY and hold Retweet 

$qqq $tsla $AAPL $AMZN $NVDA $fubo $AMD $BBBY $GME $AMC $TSLA $rkda #Bitcoin $GE @NFLX $ai $plug
Show this thread",0,0,403.0
228,omni__ventures,2023-03-02 23:56:42+00:00,0,Twitter for Android,#Bitcoin #BTC #LN #LightningNetwork,0,0,28.0
229,Lillar_Flores,2023-03-02 23:56:40+00:00,0,Twitter for Android,"Para los que defienden en todo a Bukele, hay que decir que el viene de una alianza con los comunistas del Farabundo Martí y no hay que fiarse en todo. Bitcoin, ok. Maras, ok. Pero cuidado por dónde salga",0,0,22.0
230,kent818985,2023-03-02 23:56:39+00:00,0,Twitter Web App,galgitron Bitcoin has always been Gold 2.0.,0,0,2.0
231,YZBLVK_emeverse,2023-03-02 23:56:36+00:00,0,Twitter for Android,#Bitcoin    $BTC #Ethereum #Litecoin $MKR $LTC $XMR $MATIC $USDT,0,1,84.0
232,BitcoinWN,2023-03-02 23:56:35+00:00,0,dlvr.it,CleanSpark kicks off bitcoin miner earnings with revenue expected to rise 13%: Preview https://t.co/jsqy7nvKvw https://t.co/YarY1skdv8,0,0,13.0
233,darincon123,2023-03-02 23:56:29+00:00,0,Twitter for Android,@Mauro_Castro_A @nacional_memes Ok...Al menos Presidente Petro no ha invertido en Bitcoin y está haciendo nuevas sedes de universidades en vez de cárceles! Así está bien?,0,1,131.0
234,TheSmartPhenix,2023-03-02 23:56:27+00:00,1,Twitter Web App,"#Bitcoin  Halving Over The Years!

The first Bitcoin halving occurred on Nov. 28, 2012, after a total of 10,500,000 BTC had been mined. The next occurred on July 9, 2016, and the latest was on May 11, 2020. The next is expected to occur in early 2024. #BTC https://t.co/2VHmVtl1oN",0,0,138.0
235,kelly_shelton2,2023-03-02 23:56:24+00:00,3,Twitter Web App,"Hi pals, My commissions are open for 3D art, if you are looking for a 3d artist, hit me up with details. 
#3D #3dmodeling #blenderart #3dart #3DModel #Blender3d #artist #artist3d #3dmodeling #3dartwork #blenderrender #NFTartists #3dcharacter  #Crypto #Bitcoin #opensea https://t.co/NCU3nj7Tpb",0,0,294.0
236,Phamvanhieu_54,2023-03-02 23:56:19+00:00,1,Twitter for Android,@ThuanCapital Thuận nên nghĩ bán tiền mua bitcoin. :),0,1,542.0
237,ferrasamexico,2023-03-02 23:56:14+00:00,0,Twitter for iPhone,@healthy_pockets Volveré a invertir otra vez porque Bitcoin nunca desaparecerá,0,0,6.0
238,pa_bitcoin,2023-03-02 23:56:10+00:00,3,Twitter for iPhone,@FridayForFuture Sekte …,0,0,137.0
239,1892hokiwin,2023-03-02 23:56:08+00:00,0,Twitter for Android,"@TechCryptoAnlst #TechnicalCryptoAnalyst
#Bitcoin    #BTC    #BNB    #Binance    #BUSD    #USDT",0,0,21.0
240,floordumper,2023-03-02 23:56:06+00:00,0,Make (formerly Integromat),"The Bitcoin mining firm said it is acquiring OrdinalHub amid a flurry of interest in mining and purchasing Bitcoin-based NFTs, known as Ordinals.https://t.co/AuHsvS5fH1",0,0,13.0
241,tradingheights,2023-03-02 23:55:55+00:00,1,Twitter for Android,#btcusdt #btcusd #bitcoin #btc https://t.co/8FMC6kNsrX,0,0,111.0
242,Tak_Horigoshi,2023-03-02 23:55:54+00:00,13,Twitter Web App,@ArgenTo46 Can you imagine something less deserving. BSV is literally the product of a Satoshi cosplayer's failed attempt to take over Bitcoin Cash by force,0,1,210.0
243,WealthGear,2023-03-02 23:55:52+00:00,0,BTCUPDATES,"""Bitcoin is a revolutionary technology that is changing the world."" - Wences Casares",0,0,23.0
244,NUljaj,2023-03-02 23:55:51+00:00,0,Twitter for iPhone,if you already have your @Bitcoin_Punks_ and want to start hunting for low numbers some of these are sub 2000 collections and can be had for 1.8 ETH or .13 BTC https://t.co/tdQByPscWT,0,1,164.0
245,Sir_Gadfly,2023-03-02 23:55:49+00:00,7,Twitter Web App,Hey @Bitcoin_Punks_ 👀 How to Unlock Counterparty &amp; Bitcoin NFTs using Emblem Vault https://t.co/kSRhzSOl3n via @YouTube,1,1,220.0
246,MrCoinMarket,2023-03-02 23:55:48+00:00,1,MrCoinMarket,"Crypto prices:
#Bitcoin  #BTC
23472.52$ 24Hr -0.72% 📉 1Hr -0.12% 
#Ethereum  #ETH
1647.76$ 24Hr -0.95% 📉 1Hr -0.13% 
#Solana  
21.98$ 24Hr -2.33% 📉 1Hr -0.47%  #SOL
#Cardano  
0.35$ 24Hr -2.91% 📉 1Hr -0.1%  #ADA
#Polkadot  
6.32$ 24Hr -3.17% 📉 1Hr 0.08%  #DOT

#Hold",0,0,26.0
247,JohanDe09855307,2023-03-02 23:55:48+00:00,0,Twitter for Android,"Dogecoin (doge) and tron (tron) are seeing phenomenal gains. Tms network (tmsn) sold out in two weeks, raising over half a million dollars in the first phase of presale. Experts believe bitcoin adoption will be at 10% in the next 5 to 7 yea",0,0,17.0
248,Bitgamecoins,2023-03-02 23:55:43+00:00,2,Twitter Web App,"比特幣(#Bitcoin )能否在 2023 年 3 月再次達到 25,000 美元？#BTC #Cryptocurency 
 https://t.co/FJ9CwlexQs",0,0,49.0
249,Chris_Nakamoto,2023-03-02 23:55:34+00:00,0,Twitter Web App,"@satsleft Yayyy, Bitcoin is still alive",0,0,1.0
250,OnTheOrangePill,2023-03-02 23:55:32+00:00,0,Twitter for Android,#Bitcoin is a Commodity. https://t.co/6TeCtby3pM,0,0,14.0
251,weeblueghost,2023-03-02 23:55:32+00:00,0,weeblueghost,"- 
BTC price: $23,468 / £19,609 

42.61 Naks per USD
50.99 Naks per GBP

A #Nak is one millionth of a #Bitcoin so it is 100 #Sats. 
If a Sats are cents, Naks are dollars! 
#SatoshiNakamoto 

02/03/2023  23:55:30 GMT https://t.co/TifT9WUTMK",0,0,15.0
252,MrCoinMarket,2023-03-02 23:55:29+00:00,0,MrCoinMarket,"#Bitcoin 
 Price Now: $23465
 Market Cap: $453067155320.8529 #BTC",0,0,6.0
253,RoysharkCrypto,2023-03-02 23:55:27+00:00,1,Twitter Web App,"⚡️FREE BITCOIN ⚡️

Register to @bit_castle  with my link https://t.co/dbJiWgppQ7 and earn up to 100 #usdt in #BTC. You must past verification process.

You can also claim daily free rewards everyday!!

2023/3/1 9:00 - 2023/3/15 14:59 (UTC)    

Details: https://t.co/tbqTNo0Lf0 https://t.co/g4NqF6TaLx",0,0,30.0
254,piratep11,2023-03-02 23:55:22+00:00,0,Twitter for iPhone,Silvergate going bankrupt may bring crypto prices down but not to FTX levels  will buy more #bitcoin and #eth if it plays out,1,0,35.0
255,unknown_bitcoin,2023-03-02 23:55:19+00:00,4,Twitter Web App,"モナツー内全般のアドレス表示する際に自分のアドレスの場合 Mウォレットマークを付けるように修正しました
XMP売ってるアドレスで自分のどれだっけ？ってわからなくなったので付けてみましたｗ
#モナツール #MonaTools https://t.co/K1yIltjhZC",1,0,452.0
256,InTheLightsGlow,2023-03-02 23:55:16+00:00,0,The Social Jukebox,"Although Bitcoin Rules can be changed by certain developers, if the developers propose a change that the nodes don't approve of, they won't make that update. More than 90% of the miners need to make the update in order for it to become part of the network.....",0,0,18.0
257,SmolBullXBT,2023-03-02 23:55:13+00:00,20,Twitter Web App,"Some tips on how to make money investing in Bitcoin and crypto:

1.  Use dollar-cost averaging to reduce the impact of price volatility.

2. Consider using a cryptocurrency trading bot to automate your trades and maximize profits.

3. Hold on to your investments for the long…",46,6,1018.0
258,tahaniaburane,2023-03-02 23:55:11+00:00,0,Twitter Web App,Buying #Bitcoin &amp; #Altcoins today will be life-changing.,0,0,11.0
259,Zenon_Citium,2023-03-02 23:55:10+00:00,1,Twitter for iPhone,"@tmknsm The crypto ecosystem is a macro short to Bitcoin, a bottleneck is occurring at the macro level, a big compression that will lead to hyperbitcoinization, crypto is like a heavy backpack for Bitcoin. (Total crypto chart) https://t.co/yJegqUCl8o",0,0,181.0
260,GenXIsNotWoke,2023-03-02 23:55:10+00:00,0,Twitter Web App,"#Maddow #Bitcoin #CNN #BernieSanders #ElonMusk #ElizabethWarren #Manchin #GreenNewDeal  #DeSantis #COVID19 #AOC #FoxNews #Pelosi #Trump #BlackLivesMatter #NYC #Democrats #Biden

I'm sure #AOC constituents are so very happy this is what she's working on 

https://t.co/gtVFu4lgyx",0,0,40.0
261,BCuddlykitten,2023-03-02 23:55:10+00:00,0,Twitter for Android,"Yuga labs, the company that owns such popular nft collections as bored ape yacht club and cryptopunks, will launch a new nft collection on the bitcoin blockchain most nfts are minted, stored, traded, and bought on the ethereum blockchain.",0,0,8.0
262,next_share,2023-03-02 23:55:07+00:00,4,Twitter for iPhone,".sats name的意义
1、通过Ordinals镌刻在BTC网络上，理论上是和Bitcoin永存，意味着BTC生态应用都可以读取。
2、getalby这种钱包的账号是某个闪电节点自己设置的账号，无法通用，.sats name 可以。
3、ordinas镌刻在BTC主网,像是账本备注，方便索引账本，.sats name是文本，存储成本极小.",1,2,528.0
263,horatio_bunce1,2023-03-02 23:55:06+00:00,1,Twitter for Android,@RMConservative This was always my issue with bitcoin.. in an effort to decentralized they only sped up the digital dollar. Thanks for technology and we own it now.,0,0,84.0
264,desk_coins,2023-03-02 23:55:05+00:00,0,Desk coins,Xapo Bank Integrates Lightning Network Payments with Lightspark Partnership - Bitcoin News - https://t.co/Clb7McH1nL,0,0,5.0
265,LaCryptoMonnai1,2023-03-02 23:55:03+00:00,1,dlvr.it,La société qui a promis 100% de profit avec Bitcoin paiera 1 million de BRL pour couvrir les dommages https://t.co/ybdEazKrRb,0,0,25.0
266,CryptoHorizon_,2023-03-02 23:55:00+00:00,0,Jetpack.com,"أكد مطورو الإيثريوم أن عمليات السحب لستاكينغ ETH قد تم تأجيلها حتى أبريل

#Bitcoin #BTC #ETH #Ethereum
#الايثريوم #البيتكوين #اخبار_العملات_المشفرة #اخبار_العملات_الرقمية https://t.co/uR7u3eNc1W",0,1,186.0
267,1EastSideTony,2023-03-02 23:54:59+00:00,1,Twitter for Android,@girls_bitcoin 👀,0,0,56.0
268,jimmy75362,2023-03-02 23:54:58+00:00,7,Twitter for Android,"@MismagiusFucker Surprise Ratio!
i lost my metamask eth with trust wallet browser seed phrase i need help with my metamask lost funds metamask hacked account trust wallet hacked account uniswap not swapping pancake swap wallet connect coinbase hacked account lost bitcoin my nft got hacked  #NFT",0,11,314.0
269,AnessKT,2023-03-02 23:54:56+00:00,1,Twitter for Android,@bitcoin_clown 35k,0,1,626.0
270,zack_bitcoin,2023-03-02 23:54:55+00:00,4,Twitter for Android,"@GarrettPetersen @wanyeburkett It is easier to keep drugs and prostitution out of the rich neighborhoods if you give them a place to do it without punishment.
Sun tzu said something about never completely surrounding your enemy.",0,0,35.0
271,EZIOCREED1414,2023-03-02 23:54:54+00:00,0,Twitter for Android,"https://t.co/LZmSzbvAcB
#Crypto #Cryptocurency #DeFi #MiningApp #referral #giveaway #bitcoin  #blockchain
#MiningApp",0,0,30.0
272,StackerNewsFeed,2023-03-02 23:54:50+00:00,0,Zapier.com,"lnp2pBot hacked

Comments: https://t.co/Je0KzBWQRN
Link: https://t.co/Y7gKhq9nPA

#StackerNews is like Hacker News but it pays you #bitcoin",0,0,84.0
273,NatalDormer,2023-03-02 23:54:49+00:00,1,Twitter from iPhone - Signals,"The market will always welcome new players so this could pump later #REN #RENBTC 

#CoinBase #Bitcoin #BTC #cryptocurrency
Subscribe to our PREMIUM SIGNALS channel now, PM ME!",0,0,123.0
274,StackerNewsFeed,2023-03-02 23:54:48+00:00,0,Zapier.com,"Learn to sign a message with your private key

Comments: https://t.co/qiWnp2WZW9
Link: https://t.co/OCVlSOw7y7

#StackerNews is like Hacker News but it pays you #bitcoin",0,0,37.0
275,BALROG55555,2023-03-02 23:54:46+00:00,5,Twitter for Android,"Her pumpta aynı hikayler! Piyasayı lunc çökertmiş, lunc ayağı kaldıracakmış, çok fena sıkışma varmış, balinalar topluyormuş, lunc ailesi şöyleymiş, büyük yakım olacakmış, sözde fenomenler zaten önceden bilmişmiş... ulan yalanınız batsın😂
#LUNC #bitcoin #binance #kripto #yalan https://t.co/QL5v2iVRhV",0,2,849.0
276,LyleHauser,2023-03-02 23:54:45+00:00,0,Buffer,"Here's 10 #FinTech trends and how to to stay ahead in the digital finance revolution. #Investment #Bitcoin
https://t.co/fSA7K9LSSr https://t.co/G7E3MUsXA0",0,0,8.0
277,CCofNavarro,2023-03-02 23:54:42+00:00,1,Twitter Web App,"#Bitcoin #crypto #proofofwaste the #ponzi #fraud #scam 

@RiotPlatforms @WhinstoneUS #RiotBlockchain @chadeverett @JasonLes_ @BenjaminYi21M @GVictoriaB @BitcoinPierre @Alexis_Brock_ @MorgensternNJ",1,0,386.0
278,KBStudioNYC,2023-03-02 23:54:41+00:00,10,Twitter Web App,"grateful to see #bitcoin be bigger, fine artworks https://t.co/THBW7eBvck",1,0,181.0
279,Stackin_TR,2023-03-02 23:54:38+00:00,0,Twitter Web App,These guys are really getting the hang of this marketing thing.  Just make things that people normally buy but with a Bitcoin theme 🤝,0,0,35.0
280,BTCyberpunk,2023-03-02 23:54:35+00:00,1,Twitter for Android,"@fredy9617 @Coredao_Org Si a eso le agrego q no encontre mención alguna a core dao en mis fuentes de busqueda habituales como bit2me academy y bitcoin megazine, mas la certificación de certik, q si mal no recuerdo el token de roima tambien la hizo y le daba bombo y platillo, buena pinga certik",0,1,34.0
281,ImSolRe,2023-03-02 23:54:33+00:00,0,Twitter for iPhone,“If I say buy bitcoin? I am saying I love you.” -Foss,0,0,8.0
282,VivianAnnie8,2023-03-02 23:54:23+00:00,2,Twitter for Android,"@The_Swop @DSCVR1 @TheSwopSpace The space was very educative,  thanks for the enlightenment on #ckBTC its here to stay 💪
#Bitcoin",0,0,44.0
283,pa_bitcoin,2023-03-02 23:54:22+00:00,1,Twitter for iPhone,@FridayForFuture Sekte…,0,0,20.0
284,mattkbh,2023-03-02 23:54:20+00:00,0,Twitter for iPhone,@goonersanti @greenpeaceusa @Bitcoin Ah yes the famous luddites at the *squints* MIT Technology Review,0,1,39.0
285,CryptoBabel,2023-03-02 23:54:20+00:00,2,Twitter Web App,"""Bitcoin is a peaceful revolution"" ""peace not war"" what's the difference at this point?",0,0,47.0
286,JoeLibertarian1,2023-03-02 23:54:15+00:00,1,Twitter for Android,@BitcoinMike23 @luke_broyles @IIICapital Low time preference if he understands Bitcoin.,0,0,88.0
287,chainxbt,2023-03-02 23:54:10+00:00,0,Twitter for iPhone,@LieutenantPonzi What is your take on his idea that a kinetic war likely produces a positive price response on bitcoin,0,0,14.0
288,tictoknextblock,2023-03-02 23:54:04+00:00,0,tictoknextblock,"🟩 Block 779035 ⛏ ⛏

📅 2nd Mar 2023, 23:53:44 GMT

📣 1,179 tx with a value of 1,959.377 ₿ ($46.00m 🇺🇸)

📣 distributed to 3,492 recipients 💎🙌

📣 19,306,475.00 ₿ (91.93560%) mined ⛏

📣 1,693,525.00 ₿ remaining 💰

#bitcoin #tictoknextblock",0,0,8.0
289,hubertus63,2023-03-02 23:54:02+00:00,0,Twitter for iPhone,"@HodlMagoo @jaybny „Dependent“? That does not make sense. Gold, bitcoin, in fact no asset money is „dependent“ on the banking system, because the latter builds on top of the former. But maybe you want to elaborate why you say such a thing?",0,1,46.0
290,cripto_on,2023-03-02 23:53:56+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 382.20782 ($ 8,953,538.00) from Multiple Addresses #WhaleAlert #crypto",0,0,34.0
291,cripto_on,2023-03-02 23:53:55+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 80.29984 ($ 1,881,091.00) from bc1q60pswkklf3ju859gxla3r0xruqm0zstse9g397 #WhaleAlert #crypto",0,0,33.0
292,cripto_on,2023-03-02 23:53:55+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.57159 ($ 2,847,916.00) from 1NAqxTC2LZkwSVwCmY9wN2YNWGmSpJcDpU #WhaleAlert #crypto",0,0,31.0
293,cripto_on,2023-03-02 23:53:54+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.62165 ($ 2,849,088.80) from 1FeCSNqKh4YjWSb5TTWEh9aVPEWjTqS1Mg #WhaleAlert #crypto",0,0,30.0
294,cripto_on,2023-03-02 23:53:54+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.671715 ($ 2,850,261.50) from 1ADayJabZxyLqWZMBkEPTafXyQaChcP8XJ #WhaleAlert #crypto",0,1,31.0
295,cripto_on,2023-03-02 23:53:53+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.72177 ($ 2,851,434.20) from 149Jp6umYsT88suGuxnrHP4MA5tmS5BZm5 #WhaleAlert #crypto",0,0,28.0
296,PtSier_,2023-03-02 23:53:53+00:00,3,Twitter for Android,@Leiorodriguez1 @Leo86437125 @eduxiito_ @ElRichMC i lost my metamask seed phrase hacked account uniswap not swapping validate not working failed lost bitcoin need help essay tutor for twitch emotes and gfx banner pay essay and sugar daddy and raca https://t.co/tbQhbx2xAE,0,4,244.0
297,cripto_on,2023-03-02 23:53:53+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.771835 ($ 2,852,607.00) from 156iXaB8TqPmjqfizhk4Zkavxq8shU3NGy #WhaleAlert #crypto",0,0,28.0
298,navidnassiri,2023-03-02 23:53:53+00:00,0,Zapier.com,Xmon Tokens Fall 80% After End of SudoSwap Lock Drop Program  https://t.co/lOHcoiGWlf #crypto #cryptocurrency #blockchain #bitcoin #ethereum #antifud #fightfomo https://t.co/DRwJtzMEMk,0,0,56.0
299,cripto_on,2023-03-02 23:53:52+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.8219 ($ 2,853,779.80) from 16bBmEzq6rxBAoVKQELQaddLfC6edaY5qn #WhaleAlert #crypto",0,1,27.0
300,cripto_on,2023-03-02 23:53:52+00:00,0,Cripto On,"Whale Alert in #BITCOIN: $BTC 121.87196 ($ 2,854,952.50) from 1PKz6XqoCmrfyiw4RXLYxLe6QUHrvcnUV1 #WhaleAlert #crypto",0,0,26.0
301,CEOofX,2023-03-02 23:53:51+00:00,2,Twitter Web App,@relai_app Dude's probably the 2nd biggest clown in Bitcoin rn (SBF is unbeatable),0,0,183.0
302,kcl830_eth,2023-03-03 23:59:52+00:00,0,Twitter for iPhone,Crypto market is bleeding red as #Bitcoin and #Ether drop over 5% amid massive sell-off triggered by #Silvergate outage. Is this the end of the bull run or a buying opportunity? Share your thoughts below.,0,0,110.0
303,BitcoinFeesCash,2023-03-03 23:59:50+00:00,1,IFTTT,"Updated Bitcoin transaction fees: 
    
BCH Next Block: $0.0006 
BCH Weekly Median: $0.0004 

BTC Next Block: $1.50 
BTC Weekly Median: $0.82",0,0,24.0
304,TheBitcoinConf,2023-03-03 23:59:50+00:00,178,Twitter for iPhone,"New speaker announcement!

We’re excited to have Mark Goodwin, the Director of Editorial (Print) at @BitcoinMagazine, speak at #bitcoin2023!

“You want to fix the planet, go to a deflationary economic system.” #Bitcoin 🔥 https://t.co/XuHWFc18WW",61,49,53629.0
305,MickMcGill2,2023-03-03 23:59:48+00:00,1,Twitter for iPhone,@InterstellarBit I don’t think bitcoin fixes this. The problem is the massive taxation on high income earners. It is a big deterrent from climbing the corporate ladder - each stage is rewarded incrementally less in term of take home pay increases. https://t.co/M0WTfai4dX,0,1,73.0
306,coreycosta123,2023-03-03 23:59:48+00:00,3,Twitter for iPhone,"If Germany created Bitcoin, would it be considered a Nachtamoto Consensus? https://t.co/5XAwJcgZWn",0,4,1220.0
307,MDXcrypto,2023-03-03 23:59:47+00:00,40,Twitter Web App,"When you analyse this chart, what goes through your mind? #Bitcoin https://t.co/P44zsOr9BX",2,31,11198.0
308,nrvcftc,2023-03-03 23:59:47+00:00,0,Twitter for iPhone,"@fromGotham @borsaressami @who98408150 Sende sua amk koca borsa piyasasini götü boklu bitcoinden ibaret saniyorsun.
Zaten türkiye olarak borsanin varliğindan bitcoin sayesinde haberdar olunca böyle oluyor",0,1,54.0
309,WorldCoinIndex,2023-03-03 23:59:46+00:00,0,WCI Trending,Bitcoin price index https://t.co/o7UcHJUhC6 #USD #EUR #CNY #GBP #RUB https://t.co/fTkVSEsrbj,0,0,77.0
310,cyri77e,2023-03-03 23:59:44+00:00,0,Twitter for iPhone,"@AsherHopp @ahcastor That's true! Most transactions are on centralized exchanges because SQL &gt;&gt;&gt; blockchain. In that sense bitcoin transactions are basically effortless.

if only we could get rid of the mining",0,0,21.0
311,Danie1Alexandre,2023-03-03 23:59:39+00:00,1,Twitter Web App,"@CooliganFields if you want to use bitcoin, 1. read about it so you  so you understand bitcoin  and know how to use it. 2. get a personal wallet, dont use shity thirdparty site. 3. dont buy bitcoin as a way to get rich thats not what bitcoin is for go back to steep one and learn what bitcoin is.",0,0,14.0
312,SchickForHope,2023-03-03 23:59:37+00:00,0,Twitter for Android,@_AustinHerbert Governments have been actively fighting and suppressing #bitcoin for years but we are getting much closer to winning.,0,0,7.0
313,Bitcoin44231763,2023-03-03 23:59:36+00:00,1,Twitter Web App,@H1deArg @mmateeeo @aledecoff @NahuelBeau Con Uruguayos italianos o alemanes,0,1,25.0
314,JackStr42679640,2023-03-03 23:59:34+00:00,33,Twitter for iPad,"Think EVERGRANDE.
Ok as i explained ETHEREUM &amp; BITCOIN Defaults because TETHER is tied to Both.

As you know this is where PENDULUM plays its role and brings all their Liquidity into Stellar like a thief in the Night, been hiding in the bush all this time with the Rangers. https://t.co/rp6zX8YBZx",10,5,2433.0
315,comandatemigue1,2023-03-03 23:59:33+00:00,0,Twitter for iPad,"@charlie21fastaf President Bukele of El Salvador has faced criticism from the international community on various issues, including human rights violations, restrictions on freedom of the press, and controversial policies such as Bitcoin adoption.",0,0,18.0
316,booher_arie,2023-03-03 23:59:31+00:00,0,Twitter for Android,Meyohas minted her first 200 bitchcoins 5 months earlier than the emergence of ethereum. The younger artist launched her first bitchcoin at a gallery present the place guests may drop bitcoin for her photographic works.,0,0,7.0
317,kriptoanarkisto,2023-03-03 23:59:31+00:00,0,Twitter for Android,"@ESS75146018 Sigo discrepando, en Bitcoin la privacidad y el anonimato son opcionales, así que aunque la fungibilidad no es garantizada, si se puede recuperar. Solo es cuestión de saber de buenas prácticas de privacidad con #Bitcoin",0,1,15.0
318,uber6estrelas,2023-03-03 23:59:31+00:00,0,Twitter Web App,@coldasthenight eu juro q perco tudo quando tu aparece nessas listas,0,1,61.0
319,TimeForDillon,2023-03-03 23:59:27+00:00,2,Twitter Web App,"Just posted a video talking about @claymates selling off hard. I also talked about @Bitcoin_Punks_ ripping and why I think they're here to stay! Check it out! 

https://t.co/gKH3jGxPr5",0,0,90.0
320,BigLarryMan,2023-03-03 23:59:27+00:00,6,Twitter for Android,"BigLarryMan found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/OfPHE2u95j #cryptocurrency #197033 https://t.co/9RAIT5L0N9",0,0,88.0
